,step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
6257656,599,3,16696.7,78051.79,61355.09,0.0,0.0,0
2351192,189,1,156736.17,0.0,0.0,3513894.1,3670630.27,0
2842006,226,0,43533.47,10080.0,53613.47,0.0,0.0,0
4193252,305,1,274645.85,0.0,0.0,1704588.07,1979233.91,0
5906553,404,1,108684.12,13313.0,0.0,23475.56,132159.68,0
5344015,375,1,20068.65,0.0,0.0,926582.02,946650.67,0
1859892,164,0,130008.53,27735.0,157743.53,1885377.67,1755369.14,0
5646347,396,1,170509.68,0.0,0.0,738735.91,909245.59,0
5115695,356,1,163849.23,343.0,0.0,520614.84,684464.07,0
4884420,348,0,102593.75,10387.0,112980.75,0.0,0.0,0
6082066,522,0,385181.08,18214.0,403395.08,15483.67,0.0,0
3491510,258,3,1907.2,210506.34,208599.14,0.0,0.0,0
1987222,179,0,18057.93,179928.0,197985.93,1270344.96,1252287.03,0
3453779,257,3,13227.09,441537.18,428310.09,0.0,0.0,0
708170,37,3,6878.22,37738.04,30859.82,0.0,0.0,0
710613,37,1,211199.25,0.0,0.0,369368.28,580567.53,0
333582,16,0,250812.16,7147720.23,7398532.39,2141545.8,1470217.43,0
1774653,162,3,6154.59,0.0,0.0,0.0,0.0,0
2955262,230,0,43792.16,202318.0,246110.16,3709262.69,3655956.37,0
3535032,259,3,7054.54,199809.0,192754.46,0.0,0.0,0
2427231,202,3,2985.32,0.0,0.0,0.0,0.0,0
5720822,398,3,39218.65,334933.57,295714.92,0.0,0.0,0
2024328,180,1,38933.86,0.0,0.0,333759.42,372693.28,0
74931,10,1,457822.65,0.0,0.0,1626228.82,2585153.26,0
1824383,163,4,779685.79,19512.0,0.0,63521.54,843207.34,0
3738642,278,1,177349.61,0.0,0.0,2619333.07,2796682.68,0
1313948,136,1,356609.72,41246.0,0.0,511374.7,867984.42,0
4359855,309,1,189974.21,0.0,0.0,3922788.23,4112762.43,0
6122291,540,1,203789.14,164609.5,0.0,501045.01,704834.16,0
4345685,308,3,669.55,0.0,0.0,0.0,0.0,0
2692055,211,0,202822.28,19864.0,222686.28,292657.92,89835.64,0
3521569,259,0,17542.37,16115235.19,16132777.57,2571873.89,2554331.52,0
6341212,692,4,595473.57,0.0,0.0,850084.42,1445557.99,0
3137785,236,1,83774.38,19914.0,0.0,0.0,83774.38,0
1277244,135,4,2055886.67,13246.49,0.0,2569126.31,4625012.98,0
1258584,134,3,6428.63,49444.0,43015.37,0.0,0.0,0
826548,41,1,104245.42,368.0,0.0,0.0,104245.42,0
3368472,254,0,317729.37,2157671.15,2475400.52,3802587.49,3484858.12,0
2763132,213,1,361678.09,0.0,0.0,2049508.6,2411186.69,0
4554834,327,1,80748.48,0.0,0.0,1432691.03,1513439.51,0
1350416,137,3,1540.69,126460.0,124919.31,0.0,0.0,0
4157860,303,1,125547.83,0.0,0.0,264422.67,389970.49,0
256771,14,0,263100.06,6163.0,269263.06,324127.49,61027.43,0
4854351,347,3,5893.58,0.0,0.0,0.0,0.0,0
2598901,208,1,271978.46,176.0,0.0,4691580.55,4963559.01,0
5446870,379,3,30272.42,106920.0,76647.58,0.0,0.0,0
2836676,226,0,119109.91,620055.62,739165.53,0.0,0.0,0
5895489,403,1,38551.69,0.0,0.0,67608.1,106159.79,0
300222,15,0,312675.74,0.0,312675.74,2176594.42,1863918.68,0
5505002,380,1,9146.82,15004.0,5857.18,256328.01,265474.84,0
1799041,162,1,131929.24,0.0,0.0,374504.66,506433.9,0
5844150,402,1,95107.25,0.0,0.0,1309439.02,1404546.27,0
4796893,345,3,30293.83,1637.0,0.0,0.0,0.0,0
4662661,330,1,424954.89,648.0,0.0,2680378.77,3105333.66,0
1867464,164,3,5780.41,0.0,0.0,0.0,0.0,0
4081316,301,2,2902.01,0.0,0.0,480593.3,483495.32,0
4744899,333,3,43379.55,1226.0,0.0,0.0,0.0,0
6185915,567,4,29002.27,0.0,0.0,2188771.35,2217773.61,0
5629514,395,0,417840.53,2384898.68,2802739.21,1227586.31,809745.78,0
430353,18,0,141205.46,105231.0,246436.46,1054375.91,698519.72,0
1734857,161,0,152264.79,7311799.52,7464064.31,425233.96,272969.17,0
5702181,398,3,15847.03,105490.0,89642.97,0.0,0.0,0
1635663,157,1,49223.39,0.0,0.0,1482019.75,1531243.14,0
3934924,285,0,12427.9,2443186.91,2455614.81,261211.38,248783.47,0
3680539,276,3,11936.7,0.0,0.0,0.0,0.0,0
407059,18,0,127689.26,24759.0,152448.26,36380.91,0.0,0
621675,34,4,544202.04,16864.0,0.0,0.0,544202.04,0
5731129,399,1,48968.86,603.0,0.0,1694453.93,1743422.79,0
4929770,350,3,2049.47,553430.0,551380.53,0.0,0.0,0
438110,18,3,7710.36,365783.56,358073.2,0.0,0.0,0
3522671,259,3,2260.23,0.0,0.0,0.0,0.0,0
4620402,329,4,806018.39,79825.0,0.0,317388.0,1294001.04,0
1279391,135,0,114621.55,4447276.5,4561898.04,2032386.11,1917764.56,0
910372,43,1,125652.32,20346.0,0.0,1591759.56,2872064.73,0
3399890,255,4,230262.41,154647.33,0.0,441590.81,671853.22,0
1655594,158,3,46274.72,52383.69,6108.97,0.0,0.0,0
2654518,209,3,12854.22,0.0,0.0,0.0,0.0,0
927801,43,3,37545.38,277295.0,239749.62,0.0,0.0,0
1416172,139,0,72620.82,123.0,72743.82,909927.09,837306.27,0
3780187,280,1,181600.38,10380.0,0.0,2344096.89,2525697.27,0
4536509,326,3,13261.34,0.0,0.0,0.0,0.0,0
6131935,544,2,3504.65,51218.0,47713.35,1547770.42,1551275.07,0
504185,20,1,115666.8,250855.0,135188.2,0.0,127376.38,0
6086198,522,0,59062.56,191416.65,250479.22,801109.58,742047.01,0
4849459,347,1,105237.65,20134.0,0.0,0.0,105237.65,0
639487,35,1,38876.18,0.0,0.0,4204781.3,4243657.48,0
167798,12,1,47036.59,432654.64,385618.05,1277705.7,1324742.3,0
1569838,155,0,143051.99,935924.68,1078976.67,16593163.21,16450111.22,0
5230944,371,1,339596.07,0.0,0.0,12110232.0,12449828.07,0
2473697,204,1,242300.73,194314.09,0.0,2249693.03,2491993.76,0
6038492,478,3,7349.87,0.0,0.0,0.0,0.0,0
1125570,131,3,38983.13,705451.0,666467.87,0.0,0.0,0
1299022,136,0,72009.72,7795498.19,7867507.91,151449.97,79440.25,0
5587010,394,1,66364.89,0.0,0.0,224802.52,291167.41,0
3179662,239,1,226960.34,0.0,0.0,3612919.29,3839879.63,0
1993072,179,4,776426.66,332223.32,0.0,2988636.53,3765063.19,0
4971353,352,1,36404.25,0.0,0.0,1055591.86,1091996.11,0
543536,21,1,254119.56,10604.0,0.0,108086.95,362206.51,0
4525276,326,1,67117.38,0.0,0.0,86632.22,153749.6,0
3370730,254,3,10254.16,381506.09,371251.94,0.0,0.0,0
4258001,306,1,87217.41,1126.0,0.0,0.0,87217.41,0
796333,40,0,2032.93,7625673.0,7627705.93,323961.5,321928.56,0
3941574,286,3,5512.33,210375.0,204862.67,0.0,0.0,0
349847,17,1,50184.12,0.0,0.0,1088989.15,1139173.26,0
4717625,332,0,437903.67,2690375.46,3128279.13,4883982.5,4446078.83,0
2986820,231,4,194247.71,0.0,0.0,309040.28,715354.54,0
4729991,332,1,165222.66,19991.0,0.0,77872.33,243094.98,0
1172743,132,1,379064.81,0.0,0.0,1302940.18,1682004.99,0
81344,10,3,6714.78,0.0,0.0,0.0,0.0,0
4763314,334,1,180901.33,3108.0,0.0,225536.12,406437.45,0
2204992,186,3,2259.04,0.0,0.0,0.0,0.0,0
5294550,373,3,32525.83,116171.0,83645.17,0.0,0.0,0
697683,36,3,59951.0,456186.63,396235.63,0.0,0.0,0
3106974,235,0,30787.78,4067694.81,4098482.59,99809.22,69021.44,0
721695,37,1,510549.03,0.0,0.0,3693443.34,4203992.37,0
4315798,308,3,6918.59,9157.0,2238.41,0.0,0.0,0
841058,41,3,19699.97,0.0,0.0,0.0,0.0,0
2969109,231,1,35036.17,5043.0,0.0,0.0,35036.17,0
3846284,282,0,136887.28,705332.29,842219.56,471406.04,334518.76,0
4077396,301,1,116674.98,42911.0,0.0,127442.23,244117.21,0
2453016,203,3,26366.64,11597.0,0.0,0.0,0.0,0
3524509,259,3,10040.1,59410.0,49369.9,0.0,0.0,0
560225,22,3,26548.9,80335.46,53786.57,0.0,0.0,0
1226710,133,1,298403.53,58558.0,0.0,0.0,298403.53,0
5360465,375,3,8151.73,0.0,0.0,0.0,0.0,0
3437712,256,0,319724.37,1809.0,321533.37,0.0,0.0,0
1777549,162,1,7171.78,11266.0,4094.22,1244051.68,1411819.28,0
2883605,228,4,337154.92,0.0,0.0,387170.24,724325.16,0
1676346,159,1,172141.95,51406.0,0.0,1522986.17,1695128.11,0
2540223,206,0,181887.45,20754625.35,20936512.8,211779.36,29891.91,0
5541237,382,0,297266.56,733927.97,1031194.53,1118575.3,821308.74,0
2687951,210,3,11009.46,0.0,0.0,0.0,0.0,0
1435431,140,0,170194.69,2961832.99,3132027.68,2480682.06,2310487.37,0
6161652,550,4,312373.76,0.0,0.0,1605795.38,1918169.14,0
1898123,165,0,63232.52,157.0,63389.52,0.0,0.0,0
5081311,355,1,216557.08,200.0,0.0,0.0,216557.08,0
402241,18,0,183104.74,113361.0,296465.74,1363764.86,1235445.84,0
107546,10,4,2135365.38,0.0,0.0,0.0,4222569.16,0
1954967,178,1,194607.24,0.0,0.0,3242432.5,4218538.73,0
2513764,205,1,251847.38,15156.0,0.0,1948979.84,2200827.22,0
5523157,380,1,91025.6,152001.0,60975.4,0.0,91025.6,0
4609729,329,0,83739.65,12675573.25,12759312.9,1382757.91,1299018.26,0
3550586,260,3,3009.3,21061.0,18051.7,0.0,0.0,0
2045534,181,3,18560.65,0.0,0.0,0.0,0.0,0
1561476,155,1,494442.2,0.0,0.0,1572076.48,2066518.69,0
309907,16,3,8763.6,0.0,0.0,0.0,0.0,0
1060616,119,3,8418.91,51479.0,43060.09,0.0,0.0,0
1344927,137,1,1855.78,205086.0,203230.22,139338.64,141194.42,0
1760296,161,1,32002.77,50393.0,18390.23,202653.44,234656.21,0
4509157,325,3,1064.56,225591.29,224526.73,0.0,0.0,0
4906761,349,0,69408.19,41770.0,111178.19,225925.75,156517.55,0
1375448,138,0,50221.9,11347.0,61568.9,1133282.78,968005.75,0
306206,16,0,153968.26,18688918.55,18842886.81,335575.49,181607.23,0
5429613,378,0,32288.12,15187115.35,15219403.47,1130798.13,1098510.01,0
4746650,333,3,19865.66,32089.0,12223.34,0.0,0.0,0
2008700,180,0,321782.5,61391.0,383173.5,580973.31,259190.81,0
161831,12,0,310427.12,113119.0,423546.12,0.0,0.0,0
491962,19,4,466422.84,0.0,0.0,921034.49,1554832.23,0
738339,38,1,248208.73,0.0,0.0,989644.65,1237853.38,0
5835498,402,0,260634.18,5239982.1,5500616.27,446528.86,185894.68,0
5270232,372,1,400247.34,0.0,0.0,1056209.89,1456457.23,0
4797946,345,0,115847.32,923086.64,1038933.96,235081.29,119233.96,0
1246951,134,0,493737.81,23579500.57,24073238.38,777767.56,284029.75,0
4519584,325,1,166968.78,0.0,0.0,202041.76,369010.54,0
3494811,259,3,11719.44,0.0,0.0,0.0,0.0,0
2582832,207,3,7067.75,0.0,0.0,0.0,0.0,0
6002761,428,1,163212.92,36324.53,0.0,996696.95,1159909.87,0
845434,41,0,33753.71,8263893.15,8297646.85,416536.6,382782.9,0
5209082,370,1,237625.16,0.0,0.0,378465.18,616090.34,0
3760653,279,0,28453.61,5446260.65,5474714.26,1895946.23,1867492.62,0
4840695,347,3,6918.74,0.0,0.0,0.0,0.0,0
1785262,162,0,95335.42,32980.39,128315.81,218321.07,122985.65,0
5137717,356,3,20644.95,139074.35,118429.4,0.0,0.0,0
1962591,178,3,8930.71,132309.0,123378.29,0.0,0.0,0
2306594,188,0,432544.51,17470944.94,17903489.45,2003922.98,1571378.47,0
6286187,659,0,75097.27,52961.0,128058.27,0.0,0.0,0
2691845,211,1,196610.19,0.0,0.0,581278.82,1029039.02,0
4979984,352,1,50900.4,0.0,0.0,633671.35,684571.75,0
4767247,334,3,11786.34,0.0,0.0,0.0,0.0,0
508213,20,1,333029.75,0.0,0.0,469566.23,1043089.47,0
3743479,279,3,6590.98,13405.0,6814.02,0.0,0.0,0
4884988,348,4,2478818.92,1321.0,0.0,464010.48,2942829.41,0
2528191,205,1,94097.86,0.0,0.0,3403827.81,3497925.67,0
6261540,610,3,20779.67,87123.05,66343.38,0.0,0.0,0
4735769,332,1,348450.57,87.0,0.0,0.0,348450.57,0
6085958,522,3,9597.45,0.0,0.0,0.0,0.0,0
898602,42,1,168496.75,6090.0,0.0,470861.32,639358.08,0
2575029,207,3,17954.02,4164.92,0.0,0.0,0.0,0
2140368,184,1,278148.92,0.0,0.0,2661234.29,2939383.21,0
59152,9,0,141284.0,6329443.91,6470727.9,445449.18,49424.23,0
1697201,159,3,740.15,7618.0,6877.85,0.0,0.0,0
3769379,280,1,47244.06,0.0,0.0,148540.39,195784.45,0
2725818,211,1,3912.26,0.0,0.0,167138.83,171051.09,0
5734539,399,0,218666.32,383.0,219049.32,836926.57,618260.25,0
2007533,179,1,95384.4,0.0,0.0,442705.32,538089.72,0
218750,13,4,492541.01,0.0,0.0,563144.98,1055685.99,0
3921256,284,0,392766.25,2019381.71,2412147.96,2467366.44,2074600.19,0
5246902,371,1,127430.2,0.0,0.0,506499.62,633929.82,0
2898557,228,3,1293.03,92507.0,91213.97,0.0,0.0,0
3818782,281,3,25965.82,0.0,0.0,0.0,0.0,0
4228520,306,1,192780.81,528854.79,336073.98,8706402.56,8899183.36,0
2226046,186,1,124563.15,0.0,0.0,349326.24,473889.4,0
2110525,183,3,22681.31,0.0,0.0,0.0,0.0,0
5002982,353,4,43073.4,0.0,0.0,339742.0,382815.4,0
6013018,448,4,24939.41,477353.0,452413.59,13011807.41,13036746.82,0
4693612,331,0,39605.5,523207.41,562812.91,3184034.28,3144428.78,0
2332717,188,1,63843.11,0.0,0.0,1044503.04,1108346.15,0
233647,14,1,342250.69,0.0,0.0,362172.44,1028140.43,0
204559,13,0,171620.33,9711310.74,9882931.07,1070391.36,1312315.85,0
1132674,131,0,30959.19,33113.0,64072.19,149593.05,118633.85,0
1508806,144,3,10535.41,59715.0,49179.59,0.0,0.0,0
5880257,403,3,29021.61,21524.0,0.0,0.0,0.0,0
3281597,251,4,617530.75,0.0,0.0,764245.93,1381776.67,0
853346,41,3,8721.55,305305.08,296583.53,0.0,0.0,0
1359389,138,3,5905.75,0.0,0.0,0.0,0.0,0
3530723,259,3,11764.88,51898.0,40133.12,0.0,0.0,0
5271919,372,0,35502.77,5082310.1,5117812.88,47066.04,11563.27,0
3384789,255,0,196706.38,26822184.38,27018890.76,5362971.27,5166264.89,0
2109023,183,1,104257.76,0.0,0.0,1809053.29,1913311.05,0
1468534,140,3,21445.83,14161.0,0.0,0.0,0.0,0
4003781,298,1,394565.92,93740.44,0.0,816338.78,1210904.71,0
983388,44,3,4250.8,0.0,0.0,0.0,0.0,0
867164,42,3,13263.81,0.0,0.0,0.0,0.0,0
184218,13,3,10555.24,0.0,0.0,0.0,0.0,0
3529020,259,0,14584.18,18218410.45,18232994.62,3486450.06,3685554.19,0
5793399,401,1,166117.73,0.0,0.0,1703966.1,1870083.83,0
4825350,346,4,166612.28,0.0,0.0,249568.61,416180.9,0
4898500,349,1,25470.31,13171.0,0.0,967085.89,992556.21,0
149777,12,3,9274.44,20821.0,11546.56,0.0,0.0,0
2083725,182,3,21235.84,0.0,0.0,0.0,0.0,0
5595753,394,1,225437.57,507.0,0.0,144452.69,369890.26,0
522004,20,3,7569.88,0.0,0.0,0.0,0.0,0
1842212,163,3,23082.16,0.0,0.0,0.0,0.0,0
339311,16,1,54918.74,0.0,0.0,311256.53,366175.28,0
4750484,333,3,32207.88,31835.0,0.0,0.0,0.0,0
307860,16,3,12376.92,0.0,0.0,0.0,0.0,0
3023505,233,0,222391.31,222899.7,445291.0,831290.75,608899.44,0
1135478,131,1,129932.84,0.0,0.0,627376.99,757309.83,0
2952181,230,0,253093.85,4174559.54,4427653.39,407734.47,154640.62,0
6134675,544,1,317211.3,133157.0,0.0,1012771.33,1329982.63,0
1184562,132,1,19509.71,853308.0,833798.29,1630051.62,1649561.33,0
51758,9,3,16075.6,17030.0,954.4,0.0,0.0,0
4440095,323,3,19632.4,168703.66,149071.25,0.0,0.0,0
374628,17,3,27496.76,0.0,0.0,0.0,0.0,0
6279818,644,4,2641429.75,0.0,0.0,3764008.92,6405438.67,0
5857012,402,1,591105.23,0.0,0.0,1196810.81,1787916.04,0
4679509,331,4,299185.27,781587.0,482401.73,0.0,504981.46,0
4142882,303,4,1133316.49,0.0,0.0,1747207.16,2880523.65,0
4497030,325,0,96066.2,778473.67,874539.87,224580.66,128514.46,0
314956,16,0,22056.18,22453752.12,22475808.3,496135.34,546637.43,0
4420275,322,1,266934.67,0.0,0.0,1042452.81,1309387.48,0
1380756,138,1,55999.86,11588.0,0.0,3891576.05,3947575.9,0
320316,16,4,250671.97,41481.0,0.0,448177.31,698849.28,0
4704670,331,3,22042.43,0.0,0.0,0.0,0.0,0
3888439,284,3,8950.97,475.0,0.0,0.0,0.0,0
3216964,250,4,3219457.33,56005.0,0.0,2190296.95,5409754.28,0
1921688,167,3,9634.72,202850.0,193215.28,0.0,0.0,0
5932164,404,1,120639.99,12950.0,0.0,0.0,120639.99,0
4863357,348,0,370502.44,8362016.15,8732518.59,386916.07,16413.63,0
4256028,306,4,1108393.83,39707.0,0.0,0.0,1108393.83,0
3169952,238,0,136476.64,3300753.27,3437229.91,324035.03,187558.39,0
5952638,405,3,28804.77,825204.6,796399.83,0.0,0.0,0
1532971,154,4,377028.84,0.0,0.0,2615576.21,2992605.05,0
4080822,301,3,15101.81,42123.78,27021.97,0.0,0.0,0
426457,18,0,10326.95,11373403.68,11383730.63,269028.26,1603.95,0
2237502,186,1,29816.21,15638.0,0.0,226315.59,256131.8,0
4527680,326,4,351237.49,10652.0,0.0,0.0,351237.49,0
3963058,297,3,25229.9,631887.91,606658.01,0.0,0.0,0
517366,20,3,5366.72,0.0,0.0,0.0,0.0,0
2511005,205,1,153345.87,7693.11,0.0,1308743.33,1462089.21,0
3132214,236,3,5817.98,283664.83,277846.85,0.0,0.0,0
3671173,276,3,7529.73,0.0,0.0,0.0,0.0,0
133870,11,1,105424.07,619.0,0.0,516186.38,811099.32,0
340358,16,3,2361.83,0.0,0.0,0.0,0.0,0
4604099,329,3,15977.08,0.0,0.0,0.0,0.0,0
4250730,306,1,49530.51,0.0,0.0,804874.05,854404.56,0
3163649,237,1,80591.67,0.0,0.0,2704932.86,2785524.52,0
2301977,188,0,206286.99,22373566.89,22579853.88,958464.76,752177.77,0
5406871,377,3,1495.92,57575.0,56079.08,0.0,0.0,0
2019692,180,4,216783.64,41083.0,0.0,434397.11,651180.75,0
909876,43,1,215798.41,26250.0,0.0,0.0,215798.41,0
6324002,688,0,182383.75,19682865.02,19865248.77,1781893.62,1599509.87,0
4399258,321,3,535.59,0.0,0.0,0.0,0.0,0
4982304,352,3,5178.38,2908.0,0.0,0.0,0.0,0
6046368,492,4,1741268.34,15541.0,0.0,0.0,1741268.34,0
2573150,207,0,278889.18,7366238.91,7645128.09,1347841.02,1068951.84,0
4598254,328,1,227224.48,0.0,0.0,621120.24,848344.72,0
5633357,395,3,6039.62,250248.98,244209.36,0.0,0.0,0
2013904,180,0,26622.99,9814627.06,9841250.05,585744.21,559121.22,0
123804,11,1,25104.03,0.0,0.0,1601069.11,1626173.14,0
4513149,325,3,38132.17,0.0,0.0,0.0,0.0,0
2276519,187,1,299457.79,28892.0,0.0,0.0,299457.79,0
4159259,304,0,99235.81,6754788.99,6854024.8,1069071.54,969835.73,0
4832974,347,1,518285.27,92016.0,0.0,8020866.83,8539152.1,0
3477957,258,0,214150.79,41743.0,255893.79,0.0,0.0,0
2076560,182,4,799290.94,0.0,0.0,3549406.19,4348697.13,0
4480957,324,1,67599.57,30094.0,0.0,85503.06,153102.62,0
529902,20,0,1474.35,7038171.94,7039646.3,233801.42,232327.06,0
4109785,302,1,145576.53,118162.04,0.0,451569.29,597145.82,0
366497,17,0,71255.4,705179.0,776434.4,1734603.86,1663348.46,0
52061,9,1,159022.13,100332.0,0.0,0.0,159022.13,0
3061172,234,1,61437.66,22570.83,0.0,260460.24,321897.9,0
4787616,345,3,14232.51,0.0,0.0,0.0,0.0,0
1511122,146,0,141639.66,6991371.48,7133011.14,436513.39,294873.72,0
188057,13,4,785923.26,0.0,0.0,2006496.26,3098566.67,0
5171631,358,0,121655.42,6060991.1,6182646.53,871479.99,749824.57,0
2913017,229,0,218763.88,4450698.82,4669462.7,308962.99,90199.12,0
4542536,326,0,204926.95,5011898.14,5216825.09,566593.22,361666.28,0
1316785,136,4,2126640.1,0.0,0.0,2237271.49,4363911.59,0
3214297,249,3,5123.72,104802.0,99678.28,0.0,0.0,0
3218183,250,0,165817.2,61903.0,227720.2,51404.33,0.0,0
5603132,394,0,133617.27,10402.0,144019.27,401319.29,267702.02,0
2388089,201,3,4818.05,0.0,0.0,0.0,0.0,0
5412530,378,1,276136.3,0.0,0.0,1291835.12,1567971.42,0
4824990,346,1,245534.13,352217.0,106682.86,1480584.53,1726118.66,0
4899590,349,1,45380.8,42390.46,0.0,534973.12,580353.92,0
4910519,349,1,64069.65,13219.84,0.0,107313.39,171383.04,0
2009201,180,1,221511.6,7702.0,0.0,0.0,221511.6,0
1575331,155,3,2843.53,0.0,0.0,0.0,0.0,0
5758086,400,3,4975.89,123893.0,118917.11,0.0,0.0,0
828603,41,1,93478.22,0.0,0.0,982651.32,950427.89,0
4269364,307,3,33992.21,54785.0,20792.79,0.0,0.0,0
2052000,181,0,83210.81,18495804.09,18579014.9,202719.73,119508.92,0
77413,10,1,51838.11,0.0,0.0,657911.52,709749.62,0
3550255,260,0,252633.39,500426.0,753059.39,2359438.69,2106805.3,0
6295874,670,3,22942.74,0.0,0.0,0.0,0.0,0
5638327,396,3,33903.59,34351.0,447.41,0.0,0.0,0
131893,11,3,11952.73,36284.46,24331.73,0.0,0.0,0
3978396,297,0,73315.47,639641.0,712956.47,755934.43,682618.96,0
1205280,133,3,826.09,0.0,0.0,0.0,0.0,0
1087402,129,0,61791.31,8716901.89,8778693.2,898159.27,836367.96,0
5105208,355,1,120087.41,4865.0,0.0,2484715.62,2604803.02,0
2355477,190,4,69227.77,6986.77,0.0,349265.96,418493.73,0
423385,18,0,49030.57,529446.15,578476.71,520523.85,764865.8,0
5939669,404,0,147329.69,21352.0,168681.69,0.0,0.0,0
4475363,324,3,19051.47,101789.0,82737.53,0.0,0.0,0
5249534,371,1,125758.43,434.0,0.0,28335.96,154094.4,0
373318,17,1,458431.14,0.0,0.0,719432.83,1177863.96,0
5791186,401,3,7293.74,0.0,0.0,0.0,0.0,0
4726603,332,1,33765.69,0.0,0.0,2307066.72,2340832.41,0
5743830,399,3,12070.37,270665.46,258595.09,0.0,0.0,0
5079682,355,3,1181.69,11201.0,10019.31,0.0,0.0,0
5490301,380,1,294213.96,0.0,0.0,6584093.56,6878307.53,0
968449,44,3,6735.07,620472.0,613736.93,0.0,0.0,0
3637547,274,0,46110.89,7867568.23,7913679.13,591962.05,545851.16,0
3932408,285,1,202986.14,87513.0,0.0,0.0,202986.14,0
149351,12,3,18373.76,0.0,0.0,0.0,0.0,0
87686,10,1,255120.51,114233.0,0.0,0.0,255120.51,0
3267602,251,3,20862.64,200171.0,179308.36,0.0,0.0,0
6219666,589,3,14225.82,1750.0,0.0,0.0,0.0,0
5199470,369,0,194058.38,930229.02,1124287.4,209554.07,15495.69,0
4325246,308,3,2126.83,9257.0,7130.17,0.0,0.0,0
5981008,408,3,4381.63,63770.0,59388.37,0.0,0.0,0
444083,19,1,24442.31,404613.0,380170.69,251515.06,275957.37,0
5713890,398,1,3977.87,37769.0,33791.13,0.0,3977.87,0
1677527,159,4,1617076.63,0.0,0.0,8272549.52,9889626.15,0
4573278,328,1,209041.63,8905.0,0.0,0.0,209041.63,0
1791727,162,3,17833.7,353945.02,336111.31,0.0,0.0,0
4120037,302,1,268765.39,0.0,0.0,1736949.92,2005715.32,0
1342002,137,0,57991.69,221475.12,279466.81,602286.54,544294.84,0
2203408,185,0,76340.21,4038389.11,4114729.32,135660.38,59320.17,0
4496036,325,0,698837.33,11955024.69,12653862.02,1066450.55,367613.21,0
4586912,328,1,113673.01,30953.0,0.0,170803.35,284476.36,0
5566751,393,4,2720932.43,28509.0,0.0,206556.84,2927489.27,0
2378952,192,0,140211.23,5103720.41,5243931.64,662338.81,522127.58,0
5637695,396,1,53753.3,0.0,0.0,168479.65,222232.94,0
1617460,156,3,23402.08,44418.95,21016.87,0.0,0.0,0
4970331,351,3,9824.66,20247.0,10422.34,0.0,0.0,0
4330675,308,3,9756.88,0.0,0.0,0.0,0.0,0
6110466,525,0,88266.19,508098.0,596364.19,918876.1,830609.91,0
3936614,286,1,191650.95,0.0,0.0,1012891.09,1204542.03,0
655091,35,3,22804.93,0.0,0.0,0.0,0.0,0
813474,40,3,7636.0,0.0,0.0,0.0,0.0,0
2877882,227,3,20216.0,0.0,0.0,0.0,0.0,0
994646,45,1,144063.17,20488.0,0.0,58126.21,202189.37,0
5694185,397,3,8027.42,64112.09,56084.67,0.0,0.0,0
4665514,330,1,140819.16,0.0,0.0,180821.02,321640.18,0
237448,14,1,75215.92,0.0,0.0,794372.66,1011780.44,0
4939309,350,4,570792.99,20687.0,0.0,3460359.25,4031152.24,0
2338560,189,3,13953.66,55.0,0.0,0.0,0.0,0
4919587,350,3,3882.99,1477.0,0.0,0.0,0.0,0
6191776,571,1,277405.39,0.0,0.0,2331933.06,2609338.45,0
2116401,183,1,104795.19,0.0,0.0,581622.15,686417.33,0
4978979,352,1,13243.32,0.0,0.0,161121.15,174364.47,0
4619055,329,3,4168.75,0.0,0.0,0.0,0.0,0
5407993,378,0,335261.19,3047544.93,3382806.12,866876.22,531615.03,0
3146617,236,1,282997.98,178438.0,0.0,0.0,282997.98,0
2636120,209,3,16348.24,0.0,0.0,0.0,0.0,0
2843897,226,4,137340.58,0.0,0.0,30692682.5,30830023.08,0
2665771,210,0,34968.89,961.0,35929.89,350392.2,315423.31,0
5999263,426,1,52748.03,77599.0,24850.97,0.0,52748.03,0
5305278,373,3,1632.2,260034.0,258401.8,0.0,0.0,0
3980612,297,0,62813.9,8004186.53,8067000.42,762261.25,699447.35,0
107835,10,4,1018201.15,0.0,0.0,1600884.72,2619085.87,0
3048585,234,3,8128.41,101.0,0.0,0.0,0.0,0
1433950,140,1,167449.24,396.0,0.0,4690514.16,4857963.4,0
3348237,253,0,49087.45,134411.0,183498.45,0.0,0.0,0
19069,8,0,187167.42,14707709.87,14894877.29,244831.58,99690.29,0
5098828,355,0,4902.71,3257766.17,3262668.87,69958.24,65055.53,0
1136101,131,1,79956.2,32267.0,0.0,0.0,79956.2,0
528971,20,3,9354.64,13633.0,4278.36,0.0,0.0,0
612799,34,3,3688.03,0.0,0.0,0.0,0.0,0
3506151,259,3,4956.14,0.0,0.0,0.0,0.0,0
6242985,595,1,178341.5,31255.0,0.0,3131930.48,3310271.98,0
4595156,328,4,922143.84,0.0,0.0,10000000.0,10922143.84,0
3823193,282,1,115359.33,108469.07,0.0,148341.81,263701.14,0
1580993,155,0,62225.47,1785554.8,1847780.27,1101737.56,1039512.08,0
1441600,140,0,142591.95,3180.0,145771.95,556514.03,413922.08,0
2482738,204,0,215795.31,6616.0,222411.31,41145.53,0.0,0
6119418,538,1,64607.69,58983.0,0.0,4679854.42,4744462.1,0
1011350,46,3,4868.1,20365.0,15496.9,0.0,0.0,0
